ESDCode,ESDName,LEACode,LEAName,SchoolCode,SchoolName,LowestGrade,HighestGrade,AddressLine1,AddressLine2,City,State,ZipCode,PrincipalName,Email,Phone,OrgCategoryList,AYPCode,GradeCategory,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Congressional District,Congress,State Legislative District House Name,State Legislative District House Number,State Legislative District House OCD id,State Legislative District House Proportion,State Legislative District Senate Name,State Legislative District Senate Number,State Legislative District Senate OCD id,State Legislative District Senate Proportion
32801,Educational Service District 101,32354,Mead School District,5571,Highland Middle School,6,8,3515 W Hawthorne Rd,,Spokane,Washington,99208,Nate  Bartlett,nate.bartlett@mead354.org,509.867.2000," Affiliated With District, Public School",P,Middle School,47.750834,-117.46169,1,rooftop,3515,W Hawthorne Rd,,,Spokane,WA,Spokane County,99208,US,Spokane (Spokane County CC BY-NC-SA 4.0),WA5,118th,Legislative District 6,6,ocd-division/country:us/state:wa/sldl:6,1,Legislative District 6,6,ocd-division/country:us/state:wa/sldu:6,1
32801,Educational Service District 101,32354,Mead School District,5572,Creekside Elementary School,K ,5,3525 E Hastings Road,,Mead,Washington,99021,Laura  Duchow,laura.duchow@mead354.org,509-465-6810," Affiliated With District, Public School",P,Elementary School,47.769941,-117.359644,1,rooftop,3525,E Hastings Ave,,,Mead,WA,Spokane County,99021,US,Spokane (Spokane County CC BY-NC-SA 4.0),WA5,118th,Legislative District 6,6,ocd-division/country:us/state:wa/sldl:6,1,Legislative District 6,6,ocd-division/country:us/state:wa/sldu:6,1
06801,Educational Service District 112,06117,Camas School District,5573,The Heights Learning Center,PK,PK,4600 NE Garfield St,,Camas,Washington,98607,Katie  Mafucci,katie.mafucci@camas.wednet.edu,360.335.3000," Preschool, Public School",P,PK Only,45.612954,-122.402557,1,rooftop,4600,NE Garfield St,,,Camas,WA,Clark County,98607,US,Clark,WA3,118th,Legislative District 17,17,ocd-division/country:us/state:wa/sldl:17,1,Legislative District 17,17,ocd-division/country:us/state:wa/sldu:17,1
32801,Educational Service District 101,38267,Pullman School District,5574,Kamiak Elementary,PK,5,1400 NW Terre View Drive,,Pullman,Washington,99163,Evan  Hecker,ehecker@psd267.org,509-592-6096," Public School, Regular School",P,Elementary School,46.748837,-117.194912,1,rooftop,1400,NW Terre View Dr,,,Pullman,WA,Whitman County,99163,US,Statewide WA,WA5,118th,Legislative District 9,9,ocd-division/country:us/state:wa/sldl:9,1,Legislative District 9,9,ocd-division/country:us/state:wa/sldu:9,1
11801,Educational Service District 123,36250,College Place School District,5575,College Place Open Doors Program,9,13,1755 S College Avenue,,College Place,Washington,99324,Robert  Aguilar,raguilar@cpps.org,509-525-4827," Public School, Re-Engagement School",R,High School,46.030884,-118.387588,1,rooftop,1755,S College Ave,,,College Place,WA,Walla Walla County,99324,US,Walla Walla,WA5,118th,Legislative District 16,16,ocd-division/country:us/state:wa/sldl:16,1,Legislative District 16,16,ocd-division/country:us/state:wa/sldu:16,1
17801,Puget Sound Educational Service District 121,17411,Issaquah School District,5577,Holly Street Early Learning Center,PK,PK,565 NW Holly St.,,Issaquah,Washington,98027,Susan  Mundell,Mundells@issaquah.wednet.edu,425.837.7129," Preschool, Public School",P,PK Only,47.536866,-122.042403,1,rooftop,565,NW Holly St,,,Issaquah,WA,King County,98027,US,King,WA8,118th,Legislative District 5,5,ocd-division/country:us/state:wa/sldl:5,1,Legislative District 5,5,ocd-division/country:us/state:wa/sldu:5,1
OSPI,Office of Superintendent of Public Instruction,39801,Educational Service District 105,5578,ESD 105 Open Doors,9,12,33 S 2nd Ave,,Yakima,Washington,98908,Mike J Closner,mike.closner@esd105.org,509-834-6819," Public School, Re-Engagement School",R,High School,46.599738,-120.510046,1,rooftop,33,S 2nd Ave,,,Yakima,WA,Yakima County,98902,US,Yakima,WA4,118th,Legislative District 15,15,ocd-division/country:us/state:wa/sldl:15,1,Legislative District 15,15,ocd-division/country:us/state:wa/sldu:15,1
29801,Northwest Educational Service District 189,37502,Ferndale School District,5579,Ferndale Virtual Academy,K ,12,5830 Golden Eagle Drive,PO Box 428,Ferndale,Washington,98248,Ravinder  Dhillon,ravinder.dhillon@ferndalesd.org,360.383.9240," Affiliated With District, Public School",P,K-12,48.853242,-122.592263,1,rooftop,5830,Golden Eagle Dr,,,Ferndale,WA,Whatcom County,98248,US,City of Bellingham,WA2,118th,Legislative District 42,42,ocd-division/country:us/state:wa/sldl:42,1,Legislative District 42,42,ocd-division/country:us/state:wa/sldu:42,1
39801,Educational Service District 105,39003,Naches Valley School District,5580,NACHES VALLEY ESD 105 OPEN DOORS,9,12,33 S SECOND AVE,,YAKIMA,Washington,98902,Manuel  Rangel,mike.closner@esd105.org,509.834.6819," Public School, Re-Engagement School",R,High School,46.599738,-120.510046,1,rooftop,33,S 2nd Ave,,,Yakima,WA,Yakima County,98902,US,Yakima,WA4,118th,Legislative District 15,15,ocd-division/country:us/state:wa/sldl:15,1,Legislative District 15,15,ocd-division/country:us/state:wa/sldu:15,1
06801,Educational Service District 112,30303,Stevenson-Carson School District,5581,Open Doors for SHS,9,13,PO Box 850,,Stevenson,Washington,98648,  ,,," Public School, Re-Engagement School",R,High School,45.673707,-121.912581,0.5,place,850,PO Box,,,Stevenson,WA,Skamania County,98648,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 17,17,ocd-division/country:us/state:wa/sldl:17,1,Legislative District 17,17,ocd-division/country:us/state:wa/sldu:17,1
17801,Puget Sound Educational Service District 121,27417,Fife School District,5582,Fife Open Doors,10,12,5802 20th Street East,,Tacoma,Washington,98424,Brandon H Bakke,bbakke@fifeschools.com,253.517.1000," Public School, Re-Engagement School",R,High School,47.238822,-122.347736,1,range_interpolation,5802,20th St E,,,Fife,WA,Pierce County,98424,US,TIGER/Line® dataset from the US Census Bureau,WA6,118th,Legislative District 27,27,ocd-division/country:us/state:wa/sldl:27,1,Legislative District 27,27,ocd-division/country:us/state:wa/sldu:27,1
17801,Puget Sound Educational Service District 121,17417,Northshore School District,5583,Northshore Family Partnership,K ,8,18101 Avondale Road NE,,Woodinville,Washington,98077,Katie  Bjornstad,kbjornstad@nsd.org,425.408.4100," Public School, Regular School",P,Other,47.759006,-122.080329,1,rooftop,18101,Avondale Rd NE,,,Woodinville,WA,King County,98077,US,King,WA8,118th,Legislative District 1,1,ocd-division/country:us/state:wa/sldl:1,1,Legislative District 1,1,ocd-division/country:us/state:wa/sldu:1,1
34801,Capital Region ESD 113,14400,Oakville School District,5584,Oakville Homelink,3,12,Po Box H,,Oakville,Washington,98568,Scott  Hyder,tbunting@oakvilleschools.org,360.273.0171," Alternative School, Public School",A,Other,46.866084,-123.283859,1,place,,,,,Oakville,WA,Grays Harbor County,98568,US,TIGER/Line® dataset from the US Census Bureau,WA6,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
04801,North Central Educational Service District 171,13144,Quincy School District,5585,Ancient Lakes Elementary,K ,5,417 C Street SE,,Quincy,Washington,98848,Whitney  Gregg,wgregg@qsd.wednet.edu,509.787.4571," Public School, Regular School",P,Elementary School,47.23552,-119.845362,1,rooftop,417,C St SE,,,Quincy,WA,Grant County,98848,US,Grant,WA4,118th,Legislative District 13,13,ocd-division/country:us/state:wa/sldl:13,1,Legislative District 13,13,ocd-division/country:us/state:wa/sldu:13,1
04801,North Central Educational Service District 171,24404,Tonasket School District,5586,Tonasket Choice High School,9,12,35 HS Hwy 20,,Tonasket,Washington,98855,Brian  Ellis,bellis@tonasket.wednet.edu,509-486-2161," Public School, Regular School",P,High School,48.699937,-119.433262,1,rooftop,35,Hwy 20 E,,,Tonasket,WA,Okanogan County,98855,US,Okanogan,WA4,118th,Legislative District 7,7,ocd-division/country:us/state:wa/sldl:7,1,Legislative District 7,7,ocd-division/country:us/state:wa/sldu:7,1
04801,North Central Educational Service District 171,24404,Tonasket School District,5587,Tonasket Outreach School,K ,12,35 HS Hwy 20,,Tonasket,Washington,98855,Steve  McCullough,smccullough@tonasket.wednet.edu,509-486-2126," Alternative School, Public School",A,K-12,48.699937,-119.433262,1,rooftop,35,Hwy 20 E,,,Tonasket,WA,Okanogan County,98855,US,Okanogan,WA4,118th,Legislative District 7,7,ocd-division/country:us/state:wa/sldl:7,1,Legislative District 7,7,ocd-division/country:us/state:wa/sldu:7,1
29801,Northwest Educational Service District 189,29103,Anacortes School District,5588,Open Doors,9,12,1600 20th Street,,Anacortes,Washington,98221,Molly  Huggins,mhuggins@asd103.org,360.503.1304," Public School, Re-Engagement School",R,High School,48.506348,-122.623699,1,rooftop,1600,20th St,,,Anacortes,WA,Skagit County,98221,US,Statewide WA,WA2,118th,Legislative District 40,40,ocd-division/country:us/state:wa/sldl:40,1,Legislative District 40,40,ocd-division/country:us/state:wa/sldu:40,1
29801,Northwest Educational Service District 189,29320,Mount Vernon School District,5589,Harriet Rowley Elementary,K ,5,400 53rd St,,Mount Vernon,Washington,98273,Patricia  Shanander,pshanander@mvsd320.org,360.428.6199," Public School, Regular School",P,Elementary School,48.423098,-122.272389,0.99,rooftop,400,N 53rd St,,,Mount Vernon,WA,Skagit County,98274,US,Statewide WA,WA2,118th,Legislative District 40,40,ocd-division/country:us/state:wa/sldl:40,1,Legislative District 40,40,ocd-division/country:us/state:wa/sldu:40,1
OSPI,Office of Superintendent of Public Instruction,17941,Renton Technical College,5590,YouthSource and RTC,11,12,3000 NE 4TH ST,,RENTON,Washington,98056,  ,,," Public School, Re-Engagement School",R,High School,47.489341,-122.176373,1,rooftop,3000,NE 4th St,,,Renton,WA,King County,98056,US,King,WA9,118th,Legislative District 11,11,ocd-division/country:us/state:wa/sldl:11,1,Legislative District 11,11,ocd-division/country:us/state:wa/sldu:11,1
OSPI,Office of Superintendent of Public Instruction,17941,Renton Technical College,5591,Renton Technical High School,11,13,3000 4th St NE,,Renton,Washington,98056,Ali  Cohen,acohen@rtc.edu,425.243.2366," Public School, Regular School",P,High School,47.489341,-122.176373,1,rooftop,3000,NE 4th St,,,Renton,WA,King County,98056,US,King,WA9,118th,Legislative District 11,11,ocd-division/country:us/state:wa/sldl:11,1,Legislative District 11,11,ocd-division/country:us/state:wa/sldu:11,1
39801,Educational Service District 105,20404,Goldendale School District,3393,Goldendale Middle School,5,8,520 E. COLLINS DR.,,GOLDENDALE,Washington,98620-9298,Kristin  Garrett-Lummio,klummio@gsd404.org,509.773.5177," Public School, Regular School",P,Middle School,45.819089,-120.81493,1,range_interpolation,520,E Collins Dr,,,Goldendale,WA,Klickitat County,98620,US,TIGER/Line® dataset from the US Census Bureau,WA4,118th,Legislative District 14,14,ocd-division/country:us/state:wa/sldl:14,1,Legislative District 14,14,ocd-division/country:us/state:wa/sldu:14,1
06801,Educational Service District 112,20405,White Salmon Valley School District,2330,Columbia High School,9,12,PO BOX 1339,,WHITE SALMON,Washington,98672-0000,CRAIG  MCKEE,craig.mckee@whitesalmonschools.org,509.493.1970," Public School, Regular School",P,High School,45.828588,-121.405863,0.5,place,1339,PO Box,,,White Salmon,WA,Klickitat County,98672,US,TIGER/Line® dataset from the US Census Bureau,WA4,118th,Legislative District 14,14,ocd-division/country:us/state:wa/sldl:14,0.957,Legislative District 14,14,ocd-division/country:us/state:wa/sldu:14,0.957
06801,Educational Service District 112,20405,White Salmon Valley School District,2997,Hulan L Whitson Elem,K ,4,PO BOX 1279,,WHITE SALMON,Washington,98672-1279,TODD  MCCAULEY,todd.mccauley@whitesalmonschools.org,509.493.1560," Public School, Regular School",P,Elementary School,45.828588,-121.405863,0.5,place,1279,PO Box,,,White Salmon,WA,Klickitat County,98672,US,TIGER/Line® dataset from the US Census Bureau,WA4,118th,Legislative District 14,14,ocd-division/country:us/state:wa/sldl:14,0.957,Legislative District 14,14,ocd-division/country:us/state:wa/sldu:14,0.957
06801,Educational Service District 112,20405,White Salmon Valley School District,3394,Wayne M Henkle Middle School,7,8,PO Box 1309,,WHITE SALMON,Washington,98672-0000,Haley  Ortega,haley.ortega@whitesalmonschools.org,509.493.1502," Public School, Regular School",P,Middle School,45.828588,-121.405863,0.5,place,1309,PO Box,,,White Salmon,WA,Klickitat County,98672,US,TIGER/Line® dataset from the US Census Bureau,WA4,118th,Legislative District 14,14,ocd-division/country:us/state:wa/sldl:14,0.957,Legislative District 14,14,ocd-division/country:us/state:wa/sldu:14,0.957
06801,Educational Service District 112,20406,Lyle School District,3049,Dallesport Elementary,K ,5,P.O. Box 368,,Lyle,Washington,98635,Andrew  Kelly,andrew.kelly@lyleschools.org,509.365.2211," Public School, Regular School",P,Elementary School,45.68716,-121.24963,0.5,place,368,PO Box,,,Lyle,WA,Klickitat County,98635,US,TIGER/Line® dataset from the US Census Bureau,WA4,118th,Legislative District 14,14,ocd-division/country:us/state:wa/sldl:14,1,Legislative District 14,14,ocd-division/country:us/state:wa/sldu:14,1
06801,Educational Service District 112,20406,Lyle School District,3111,Lyle High School,9,12,P.O. Box 368,,Lyle,Washington,98635-0000,Lori  Smith,lori.smith@lyleschools.org,509.365.2191," Public School, Regular School",P,High School,45.68716,-121.24963,0.5,place,368,PO Box,,,Lyle,WA,Klickitat County,98635,US,TIGER/Line® dataset from the US Census Bureau,WA4,118th,Legislative District 14,14,ocd-division/country:us/state:wa/sldl:14,1,Legislative District 14,14,ocd-division/country:us/state:wa/sldu:14,1
06801,Educational Service District 112,20406,Lyle School District,3643,Lyle Middle School,6,8,P.O. Box 368,,Lyle,Washington,98635-0000,Lori  Smith,lori.smith@lyleschools.org,509.365.2191," Public School, Regular School",P,Middle School,45.68716,-121.24963,0.5,place,368,PO Box,,,Lyle,WA,Klickitat County,98635,US,TIGER/Line® dataset from the US Census Bureau,WA4,118th,Legislative District 14,14,ocd-division/country:us/state:wa/sldl:14,1,Legislative District 14,14,ocd-division/country:us/state:wa/sldu:14,1
34801,Capital Region ESD 113,21014,Napavine School District,2273,Napavine Jr Sr High School,7,12,PO Box 357,,Napavine,Washington,98565-0000,Jason  Prather,jprather@napavineschools.org,360.262.3301," Public School, Regular School",P,Other,46.578315,-122.901965,0.5,place,357,PO Box,,,Napavine,WA,Lewis County,98565,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21014,Napavine School District,3288,Napavine Elementary,PK,6,PO Box 837,,Napavine,Washington,98565-0000,ROBERT  HUNT,rhunt@napavineschools.org,360.262.3345," Public School, Regular School",P,Elementary School,46.578315,-122.901965,0.5,place,837,PO Box,,,Napavine,WA,Lewis County,98565,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21036,Evaline School District,2355,Evaline Elementary School,K ,6,111 SCHOOLHOUSE RD,,WINLOCK,Washington,98596-9718,  ,,," Public School, Regular School",P,Elementary School,46.539238,-122.939197,1,rooftop,111,Schoolhouse Rd,,,Winlock,WA,Lewis County,98596,US,Lewis,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,21206,Mossyrock School District,2572,Mossyrock Elementary School,K ,6,P O Box 455,445  Williams Street,MOSSYROCK,Washington,98564-0455,Curtis   McConnell,cmconnell@mossyrockschools.org,360.983.3181," Public School, Regular School",P,Elementary School,46.50281,-122.468293,1,place,,,,,Mossyrock,WA,Lewis County,98564,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21206,Mossyrock School District,3238,Mossyrock Jr./Sr. High School,7,12,PO Box 454,295 Williams Street,Mossyrock,Washington,98564,Lori  Cournyer,lcournyer@mossyrockschools.org,360.983.3183," Public School, Regular School",P,Other,46.50281,-122.468293,0.5,place,454,PO Box,,,Mossyrock,WA,Lewis County,98564,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21214,Morton School District,2678,Morton Elementary School,PK,6,PO BOX 1299,,MORTON,Washington,98356-0060,Joshua  Brooks,Jbrooks@morton.k12.wa.us,360.496.5143," Public School, Regular School",P,Elementary School,46.55844,-122.2751,0.5,place,1299,PO Box,,,Morton,WA,Lewis County,98356,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21214,Morton School District,3112,Morton Junior-Senior High,7,12,PO BOX  1169,,MORTON,Washington,98356-0030,John  Hannah,jhannah@morton.k12.wa.us,360.496.5137," Public School, Regular School",P,Other,46.615006,-122.228461,0.76,nearest_rooftop_match,1130,State Route 7,,,Morton,WA,Lewis County,98356,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21226,Adna School District,2227,Adna Elementary School,PK,5,P.O. Box 28,,Adna,Washington,98522-0028,Lisa  Dallas,dallasl@adnaschools.org,360.748.7029," Public School, Regular School",P,Elementary School,46.571323,-123.298384,0.5,place,28,PO Box,,,Adna,WA,Lewis County,98522,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,21226,Adna School District,2441,Adna Middle/High School,6,12,P.O. Box 148,,Adna,Washington,98522-0148,Thad  Nelson,nelsont@adnaschools.org,360.748.8552," Public School, Regular School",P,Other,46.571323,-123.298384,0.5,place,148,PO Box,,,Adna,WA,Lewis County,98522,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,21232,Winlock School District,1829,Winolequa Learning Academy,6,12,405 NW Benton,,WINLOCK,Washington,98596-0000,Boyd  Calder,bcalder@winlock.wednet.edu,360.785.3516," Alternative School, Public School",A,Other,46.492591,-122.941612,1,rooftop,405,NW Benton Ave,,,Winlock,WA,Lewis County,98596,US,Lewis,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,21232,Winlock School District,2290,Winlock Miller Elementary,PK,5,405 NW BENTON,,WINLOCK,Washington,98596-0000,Nick  Birklid,nbirklid@winlock.wednet.edu,360.785.3516," Public School, Regular School",P,Elementary School,46.492591,-122.941612,1,rooftop,405,NW Benton Ave,,,Winlock,WA,Lewis County,98596,US,Lewis,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,21232,Winlock School District,3597,Winlock Senior High,9,12,241 NORTH MILITARY ROAD,,WINLOCK,Washington,98596-0000,Dracy   McCoy,dmccoy@winlock.wednet.edu,360.785.3537," Public School, Regular School",P,High School,46.48997,-122.89377,1,rooftop,241,N Military Rd,,,Winlock,WA,Lewis County,98596,US,Lewis,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,21232,Winlock School District,4369,Winlock Middle School,6,8,241 NORTH MILITARY ROAD,,WINLOCK,Washington,98596-0000,Brian   Maley,bmaley@winlock.wednet.edu,360.785.3046," Public School, Regular School",P,Middle School,46.48997,-122.89377,1,rooftop,241,N Military Rd,,,Winlock,WA,Lewis County,98596,US,Lewis,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,21234,Boistfort School District,2516,Boistfort Elem,PK,8,983 Boistfort Road,,Curtis,Washington,98538-9734,Neil   Varble,nvarble@boistfort.k12.wa.us,360.245.3343," Public School, Regular School",P,Other,46.550374,-123.13154,1,rooftop,983,Boistfort Rd,,,Curtis,WA,Lewis County,98538,US,Lewis,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,21237,Toledo School District,2616,Toledo High School,9,12,PO Box 820,,Toledo,Washington,98591,Martin  Huffman,mhuffman@toledo.k12.wa.us,360.864.2391," Public School, Regular School",P,High School,46.456038,-122.79498,0.5,place,820,PO Box,,,Toledo,WA,Lewis County,98591,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,0.039,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,0.039
34801,Capital Region ESD 113,21237,Toledo School District,2998,Toledo Elementary School,PK,5,PO Box 549,,Toledo,Washington,98591,  ,,," Public School, Regular School",P,Elementary School,46.456038,-122.79498,0.5,place,549,PO Box,,,Toledo,WA,Lewis County,98591,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,0.039,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,0.039
34801,Capital Region ESD 113,21237,Toledo School District,3977,Toledo Middle School,6,8,PO Box 668,,Toledo,Washington,98591-0000,Heather  Ogden,hogden@toledoschools.us,360.864.2395," Public School, Regular School",P,Middle School,46.456038,-122.79498,0.5,place,668,PO Box,,,Toledo,WA,Lewis County,98591,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,0.039,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,0.039
34801,Capital Region ESD 113,21300,Onalaska School District,2331,Onalaska High School,9,12,540 Carlisle Ave.,,Onalaska,Washington,98570-9604,  ,,," Public School, Regular School",P,High School,46.581728,-122.720149,1,rooftop,540,Carlisle Ave,,,Onalaska,WA,Lewis County,98570,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21300,Onalaska School District,3239,Onalaska Elementary School,PK,5,540 Carlisle Ave.,,Onalaska,Washington,98570-9604,Larry  Markuson,lmarkuson@onysd.wednet.edu,360.978.4111," Public School, Regular School",P,Elementary School,46.581728,-122.720149,1,rooftop,540,Carlisle Ave,,,Onalaska,WA,Lewis County,98570,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21300,Onalaska School District,4335,Onalaska Middle School ,6,8,540 Carlisle Avenue,,Onalaska,Washington,98570-9604,Kristen  Soderback,ksoderback@onysd.wednet.edu,360.978.4111, Public School,P,Middle School,46.581728,-122.720149,1,rooftop,540,Carlisle Ave,,,Onalaska,WA,Lewis County,98570,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21301,Pe Ell School District,2858,Pe Ell School,PK,12,PO Box 368,,Pe Ell,Washington,98572-0000,Kyle  MacDonald,kmacdonald@peell.k12.wa.us,360.291.3244," Public School, Regular School",P,PK-12,46.582897,-123.314715,0.5,place,368,PO Box,,,Pe Ell,WA,Lewis County,98572,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 19,19,ocd-division/country:us/state:wa/sldl:19,1,Legislative District 19,19,ocd-division/country:us/state:wa/sldu:19,1
34801,Capital Region ESD 113,21302,Chehalis School District,1559,Lewis County Juvenile Detention,5,12,360 NW North St,Juv:01,Chehalis,Washington,98532-0000,Tim  Touhey,ttouhey@chehalisschools.org,360.740.3521, Detention Center,J,Other,46.662095,-122.969633,1,range_interpolation,360,NW North St,,,Chehalis,WA,Lewis County,98532,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21302,Chehalis School District,2027,Green Hill Academic School,9,12,375 SW 11th Street,,Chehalis,Washington,98532-0000,Tim  Touhey,ttouhey@chehalisschools.org,360.740.3520, Institution,I,High School,46.649348,-122.961174,1,rooftop,375,SW 11th St,,,Chehalis,WA,Lewis County,98532,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21302,Chehalis School District,2799,W F West High School,9,12,342 SW 16th Street,,Chehalis,Washington,98532-3809,Bob  Walters,bwalters@chehalisschools.org,360.807.7235," Public School, Regular School",P,High School,46.649547,-122.948857,1,rooftop,342,SW 16th St,,,Chehalis,WA,Lewis County,98532,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21302,Chehalis School District,4311,Chehalis Middle School,6,8,1060 SW 20th Street,,Chehalis,Washington,98532-3809,Chris  Simpson,csimpson@chehalisschools.org,360.807.7230," Public School, Regular School",P,Middle School,46.643534,-122.943358,1,rooftop,1060,SW 20th St,,,Chehalis,WA,Lewis County,98532,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21303,White Pass School District,2859,White Pass Jr. Sr. High School,7,12,516 Silverbrook Road,,Randle,Washington,98377,Marjorie  Ruzicka,mruzicka@whitepass.k12.wa.us,360.497.7773," Public School, Regular School",P,Other,46.536095,-121.92961,1,rooftop,516,Silverbrook Rd,,,Randle,WA,Lewis County,98377,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
34801,Capital Region ESD 113,21303,White Pass School District,3555,White Pass Elementary School,K ,6,PO Box 188,,Randle,Washington,98377-0278,Tracy  Dorr,tdorr@whitepass.k12.wa.us,360.497.7300," Public School, Regular School",P,Elementary School,46.516754,-121.894411,0.5,place,188,PO Box,,,Randle,WA,Lewis County,98377,US,TIGER/Line® dataset from the US Census Bureau,WA3,118th,,,,,,,,
34801,Capital Region ESD 113,21401,Centralia School District,2166,Centralia High School,9,12,813 Eshom Road,,Centralia,Washington,98531-1515,Josue  Lowe,jlowe@centralia.wednet.edu,360.330.7605," Public School, Regular School",P,High School,46.726424,-123.003573,1,rooftop,813,Eshom Rd,,,Centralia,WA,Lewis County,98531,US,Lewis,WA3,118th,Legislative District 20,20,ocd-division/country:us/state:wa/sldl:20,1,Legislative District 20,20,ocd-division/country:us/state:wa/sldu:20,1
